real,predicted,laptime_s,tyre_life,position,compound,ers_status,superclipping_duration,race,lap,race_progress
48.69699999999999,26.653565000000004,127.201,8.0,3,HARD,NORMAL,1.86,Canadian Grand Prix,52,0.7222222222222222
-0.04749999999999943,-0.3065349999999998,99.474,35.0,10,MEDIUM,NORMAL,1.97,Singapore Grand Prix,35,0.4605263157894737
3.786999999999992,5.10695,116.002,17.0,17,HARD,NORMAL,1.79,Belgian Grand Prix,32,0.4507042253521127
53.394999999999996,41.721505000000015,137.76,4.0,16,MEDIUM,ALERTA,4.25,Australian Grand Prix,37,0.4805194805194805
1.7775000000000034,4.858255000000001,87.87,31.0,15,HARD,CRÍTICO,7.42,Italian Grand Prix,46,0.647887323943662
5.384500000000017,5.469530000000013,86.849,5.0,5,MEDIUM,CRÍTICO,6.69,Spanish Grand Prix,36,0.5
0.2560000000000002,-0.07287000000000277,98.385,7.0,10,HARD,CRÍTICO,6.45,Las Vegas Grand Prix,7,0.0921052631578947
0.47350000000000136,0.527564999999994,98.129,9.0,7,HARD,ALERTA,4.42,Japanese Grand Prix,33,0.6226415094339622
-1.296999999999997,-0.19306500000000212,77.804,11.0,18,HARD,CRÍTICO,6.54,Monaco Grand Prix,12,0.1578947368421052
-1.350999999999999,-1.4451150000000024,86.061,18.0,14,SOFT,CRÍTICO,7.34,Qatar Grand Prix,50,0.6578947368421053
-1.335499999999982,-1.0076549999999906,80.129,15.0,19,SOFT,ALERTA,4.44,Spanish Grand Prix,59,0.7662337662337663
1.2519999999999953,1.3534199999999976,80.353,19.0,11,MEDIUM,CRÍTICO,6.81,Monaco Grand Prix,19,0.25
58.271,53.16706000000001,141.809,9.0,6,HARD,NORMAL,2.39,Mexico City Grand Prix,34,0.4788732394366197
0.29700000000001125,0.5995050000000078,71.37,12.0,17,HARD,CRÍTICO,6.73,Austrian Grand Prix,31,0.4078947368421052
30.607,23.559435000000008,125.576,24.0,3,HARD,NORMAL,2.0,Saudi Arabian Grand Prix,40,0.5555555555555556
1.046999999999997,1.1349850000000012,80.148,31.0,9,HARD,CRÍTICO,6.93,Monaco Grand Prix,32,0.4155844155844156
7.109999999999999,7.901249999999993,101.287,8.0,13,HARD,NORMAL,1.21,British Grand Prix,8,0.1052631578947368
-0.23199999999999932,0.3479449999999943,97.897,10.0,12,MEDIUM,ALERTA,4.41,Las Vegas Grand Prix,36,0.72
1.065000000000012,-0.7352449999999977,99.561,14.0,4,HARD,ALERTA,3.62,Bahrain Grand Prix,45,0.7894736842105263
-1.8510000000000133,-1.5322900000000084,92.326,9.0,8,MEDIUM,NORMAL,1.32,British Grand Prix,9,0.1153846153846153
2.367999999999995,2.9915899999999978,114.583,16.0,8,HARD,NORMAL,1.73,Belgian Grand Prix,28,0.3888888888888889
1.3590000000000089,1.2596300000000042,99.855,13.0,16,HARD,ALERTA,4.82,Bahrain Grand Prix,24,0.4285714285714285
-3.6370000000000005,-2.4253950000000035,108.578,9.0,7,HARD,NORMAL,1.35,Belgian Grand Prix,19,0.2435897435897435
-3.7580000000000098,-3.731700000000003,94.371,13.0,1,HARD,CRÍTICO,6.84,Las Vegas Grand Prix,38,0.4871794871794871
0.6359999999999957,1.191340000000001,84.898,36.0,8,HARD,NORMAL,2.89,Hungarian Grand Prix,57,0.7916666666666666
1.2805000000000035,1.46176,100.802,6.0,12,HARD,ALERTA,4.3,Singapore Grand Prix,26,0.4193548387096774
-0.7439999999999998,-0.022705000000002258,76.04,4.0,15,MEDIUM,CRÍTICO,6.87,Dutch Grand Prix,58,0.7532467532467533
-0.1770000000000067,-0.25078499999999976,84.085,7.0,2,MEDIUM,CRÍTICO,6.45,Hungarian Grand Prix,7,0.0897435897435897
2.6030000000000086,3.7240200000000097,79.325,17.0,13,SOFT,ALERTA,4.42,São Paulo Grand Prix,16,0.2285714285714285
-1.8064999999999856,-1.5960999999999896,79.658,22.0,3,MEDIUM,CRÍTICO,7.02,Spanish Grand Prix,38,0.4871794871794871
0.19900000000001228,0.39122000000000695,76.921,11.0,10,MEDIUM,ALERTA,4.8,São Paulo Grand Prix,29,0.7435897435897436
-0.3160000000000025,-0.34774500000000613,76.468,42.0,10,HARD,ALERTA,5.04,Dutch Grand Prix,42,0.5454545454545454
2.9399999999999977,4.264249999999994,104.485,9.0,19,MEDIUM,NORMAL,1.34,United States Grand Prix,14,0.1971830985915492
24.652500000000003,2.069514999999998,110.745,13.0,11,MEDIUM,NORMAL,1.39,Italian Grand Prix,12,0.1666666666666666
-1.3419999999999987,-2.041550000000005,77.162,23.0,5,MEDIUM,CRÍTICO,7.32,Canadian Grand Prix,67,0.8589743589743589
1.2149999999999892,0.864844999999994,95.392,18.0,11,MEDIUM,NORMAL,1.58,British Grand Prix,18,0.2337662337662337
1.4989999999999952,1.559654999999994,113.714,18.0,7,MEDIUM,CRÍTICO,5.71,Belgian Grand Prix,24,0.5454545454545454
-6.251000000000005,-5.5964950000000036,105.964,19.0,2,HARD,NORMAL,2.28,Belgian Grand Prix,32,0.4102564102564102
32.426,25.336610000000004,111.527,2.0,8,MEDIUM,NORMAL,1.03,Monaco Grand Prix,2,0.0259740259740259
1.070999999999998,1.2093550000000042,84.609,9.0,19,MEDIUM,CRÍTICO,6.74,Mexico City Grand Prix,33,0.4583333333333333
-1.7254999999999967,-1.6763650000000052,97.796,9.0,7,MEDIUM,CRÍTICO,6.49,Singapore Grand Prix,9,0.1153846153846153
0.21599999999999397,0.5329199999999997,98.154,40.0,7,HARD,NORMAL,2.05,Pre-Season Testing,53,0.6794871794871795
-2.0450000000000017,-2.110480000000006,85.367,12.0,2,HARD,ALERTA,5.14,Qatar Grand Prix,55,0.9649122807017544
51.437,45.158799999999985,145.614,2.0,6,MEDIUM,NORMAL,1.05,British Grand Prix,3,0.0416666666666666
1.0879999999999939,2.3920949999999994,109.231,25.0,18,HARD,NORMAL,1.82,Azerbaijan Grand Prix,35,0.4605263157894737
-1.0215000000000032,-0.34671000000000246,98.5,20.0,12,MEDIUM,CRÍTICO,6.82,Singapore Grand Prix,20,0.2597402597402597
1.2399999999999949,9.602080000000003,88.652,6.0,16,HARD,NORMAL,2.32,Qatar Grand Prix,7,0.0985915492957746
-1.4610000000000127,-1.4659300000000053,92.716,7.0,7,MEDIUM,NORMAL,1.24,British Grand Prix,7,0.0921052631578947
0.2820000000000107,0.2685150000000041,82.409,13.0,15,HARD,CRÍTICO,6.73,Emilia Romagna Grand Prix,26,0.3421052631578947
-1.3810000000000002,-1.453925000000004,77.123,18.0,18,HARD,CRÍTICO,6.94,Canadian Grand Prix,36,0.4736842105263157
-1.355000000000004,-0.5718649999999993,82.907,9.0,12,MEDIUM,NORMAL,1.75,Hungarian Grand Prix,55,0.7638888888888888
1.3094999999999999,1.8457300000000003,100.831,32.0,16,HARD,NORMAL,1.97,Singapore Grand Prix,32,0.4210526315789473
1.578000000000003,1.4839800000000043,85.116,12.0,17,HARD,ALERTA,4.15,Mexico City Grand Prix,12,0.1690140845070422
-0.7199999999999989,-0.6669699999999953,70.353,22.0,12,MEDIUM,ALERTA,4.83,Austrian Grand Prix,67,0.8589743589743589
-0.21999999999999886,7.065240000000004,83.318,26.0,7,SOFT,ALERTA,4.88,Mexico City Grand Prix,70,0.9722222222222222
-2.1969999999999885,-1.1566399999999957,74.525,16.0,9,MEDIUM,CRÍTICO,6.68,São Paulo Grand Prix,10,0.131578947368421
0.29000000000000625,-2.100140000000001,84.552,19.0,1,MEDIUM,NORMAL,1.76,Hungarian Grand Prix,19,0.2435897435897435
-2.9210000000000065,-2.7534000000000036,81.341,13.0,3,HARD,CRÍTICO,6.8,Hungarian Grand Prix,30,0.3846153846153846
-1.9200000000000017,-2.2549600000000023,92.257,20.0,9,MEDIUM,ALERTA,5.14,British Grand Prix,52,1.0
0.2960000000000065,0.5504400000000067,95.265,10.0,3,MEDIUM,ALERTA,4.64,Saudi Arabian Grand Prix,10,0.2
-1.8059999999999974,-1.5010900000000038,106.337,12.0,19,MEDIUM,NORMAL,1.74,Azerbaijan Grand Prix,47,0.6527777777777778
-1.6159999999999997,-1.3893500000000063,85.796,15.0,2,HARD,CRÍTICO,5.66,Qatar Grand Prix,47,0.8245614035087719
1.6739999999999924,1.7652399999999948,113.889,10.0,6,MEDIUM,ALERTA,4.25,Belgian Grand Prix,10,0.2272727272727272
-0.028000000000005798,-0.06998999999999925,101.517,19.0,12,MEDIUM,ALERTA,3.3,United States Grand Prix,19,0.2676056338028169
1.0959999999999894,0.7440299999999955,77.88,9.0,13,MEDIUM,CRÍTICO,6.59,Dutch Grand Prix,19,0.2638888888888889
-1.6465000000000032,-1.3331550000000043,97.875,23.0,15,MEDIUM,NORMAL,1.91,Singapore Grand Prix,57,0.75
10.963999999999999,10.858099999999995,123.179,8.0,11,INTERMEDIATE,NORMAL,1.2,Belgian Grand Prix,8,0.1038961038961039
-0.6799999999999926,-0.5941899999999974,82.858,20.0,3,HARD,ALERTA,4.82,Mexico City Grand Prix,51,0.7183098591549296
-0.37699999999999534,-0.3745950000000002,83.161,20.0,1,SOFT,CRÍTICO,6.96,Mexico City Grand Prix,17,0.2361111111111111
49.938,26.85825499999999,128.442,4.0,8,INTERMEDIATE,NORMAL,1.36,Canadian Grand Prix,29,0.3815789473684211
19.496499999999997,19.912930000000003,119.018,15.0,1,INTERMEDIATE,NORMAL,1.58,Singapore Grand Prix,15,0.2083333333333333
-0.8725000000000023,-0.17483500000000418,96.783,8.0,3,HARD,ALERTA,3.82,Japanese Grand Prix,19,0.2435897435897435
2.526999999999987,-1.6700799999999987,89.939,7.0,4,SOFT,ALERTA,3.24,Qatar Grand Prix,54,0.9473684210526316
4.007000000000005,4.879715000000002,112.15,4.0,19,HARD,NORMAL,1.31,Azerbaijan Grand Prix,21,0.2957746478873239
0.31850000000001444,0.43447500000000816,81.783,10.0,16,SOFT,CRÍTICO,6.63,Spanish Grand Prix,16,0.2105263157894736
3.3670000000000044,1.716380000000002,101.863,3.0,13,HARD,ALERTA,3.23,Bahrain Grand Prix,15,0.3658536585365853
10.775000000000006,11.940840000000003,95.14,6.0,11,INTERMEDIATE,ALERTA,4.47,Australian Grand Prix,10,0.131578947368421
-0.13449999999998852,-0.2255349999999875,81.33,9.0,6,SOFT,CRÍTICO,6.53,Spanish Grand Prix,9,0.1153846153846153
-2.057000000000002,-1.4213099999999983,77.044,9.0,3,MEDIUM,CRÍTICO,6.88,Monaco Grand Prix,39,0.5416666666666666
7.238500000000016,7.975680000000015,88.703,11.0,4,SOFT,CRÍTICO,6.59,Spanish Grand Prix,8,0.1111111111111111
-3.195999999999998,-3.177269999999989,73.526,19.0,1,MEDIUM,ALERTA,4.52,São Paulo Grand Prix,60,0.7692307692307693
12.67649999999999,12.811064999999994,110.332,16.0,18,INTERMEDIATE,NORMAL,1.74,Japanese Grand Prix,27,0.375
-0.7869999999999919,-0.49801499999999704,94.182,31.0,10,MEDIUM,ALERTA,4.96,Saudi Arabian Grand Prix,31,0.4366197183098591
3.370999999999995,2.9238349999999973,104.916,6.0,19,HARD,ALERTA,3.85,United States Grand Prix,6,0.1071428571428571
-0.15699999999999648,0.3537300000000043,70.916,14.0,16,HARD,CRÍTICO,7.13,Austrian Grand Prix,58,0.7532467532467533
-1.1400000000000006,0.007580000000004929,83.225,28.0,8,HARD,CRÍTICO,7.3,Australian Grand Prix,45,0.625
-1.5764999999999816,25.517939999999985,79.888,2.0,17,SOFT,ALERTA,4.72,Spanish Grand Prix,10,0.131578947368421
0.28700000000000614,0.41631500000000343,83.825,14.0,5,SOFT,CRÍTICO,6.71,Mexico City Grand Prix,11,0.1527777777777778
4.714999999999989,0.6330699999999944,83.219,6.0,5,MEDIUM,CRÍTICO,6.84,Canadian Grand Prix,49,0.6282051282051282
-0.9014999999999844,-0.8090549999999865,80.563,15.0,11,MEDIUM,CRÍTICO,7.09,Spanish Grand Prix,46,0.6388888888888888
-0.5464999999999804,0.33151500000001016,80.918,17.0,9,SOFT,CRÍTICO,6.88,Spanish Grand Prix,27,0.375
-2.397999999999996,-1.4989899999999983,105.745,3.0,17,HARD,NORMAL,1.45,Azerbaijan Grand Prix,40,0.5263157894736842
33.135999999999996,34.64545000000001,128.105,3.0,18,MEDIUM,NORMAL,1.47,Saudi Arabian Grand Prix,20,0.4081632653061224
0.5190000000000055,0.2614450000000002,90.412,7.0,6,MEDIUM,NORMAL,2.43,Abu Dhabi Grand Prix,6,0.0833333333333333
39.048,1.0860950000000031,147.191,14.0,10,HARD,NORMAL,1.67,Azerbaijan Grand Prix,34,0.4722222222222222
13.704000000000008,7.369989999999999,97.242,39.0,2,MEDIUM,NORMAL,2.67,Mexico City Grand Prix,70,0.8974358974358975
1.6350000000000051,1.9800850000000014,96.0,16.0,14,SOFT,CRÍTICO,6.74,Pre-Season Track Session,17,0.2428571428571428
-2.277000000000001,-2.1804199999999954,82.088,24.0,7,HARD,ALERTA,4.7,Australian Grand Prix,32,0.5517241379310345
-2.1580000000000013,-1.4759300000000013,110.057,10.0,3,MEDIUM,NORMAL,1.36,Belgian Grand Prix,10,0.1388888888888889
3.913000000000011,1.832400000000003,102.409,18.0,10,SOFT,ALERTA,3.61,Bahrain Grand Prix,30,0.5357142857142857
3.7620000000000005,3.790815000000005,98.731,3.0,12,MEDIUM,ALERTA,4.86,Saudi Arabian Grand Prix,2,0.0277777777777777
7.95150000000001,6.160960000000005,89.416,7.0,8,MEDIUM,ALERTA,3.93,Spanish Grand Prix,17,0.2361111111111111
-1.1000000000000085,-1.005805000000008,86.312,14.0,2,MEDIUM,ALERTA,4.98,Qatar Grand Prix,39,0.6842105263157895
-0.1280000000000001,-0.1725600000000007,76.656,4.0,1,SOFT,ALERTA,3.74,Dutch Grand Prix,4,0.0555555555555555
-1.7505000000000024,-1.66813,84.342,17.0,12,MEDIUM,NORMAL,1.46,Italian Grand Prix,17,0.2236842105263158
0.3410000000000082,2.022025000000003,82.468,9.0,18,HARD,CRÍTICO,6.53,Emilia Romagna Grand Prix,17,0.2236842105263158
-0.1349999999999909,-0.14404499999999615,81.992,6.0,18,HARD,CRÍTICO,6.46,Emilia Romagna Grand Prix,16,0.2077922077922078
-2.10799999999999,-1.9392699999999947,82.257,34.0,5,HARD,CRÍTICO,7.06,Australian Grand Prix,42,0.5384615384615384
-1.0449999999999875,0.28526000000000307,70.028,4.0,16,MEDIUM,CRÍTICO,6.66,Austrian Grand Prix,34,0.4473684210526316
-1.9030000000000058,0.8886449999999978,99.642,2.0,9,HARD,CRÍTICO,6.53,United States Grand Prix,28,0.3888888888888889
-2.402000000000001,-2.5415899999999936,79.725,31.0,3,HARD,NORMAL,2.56,Emilia Romagna Grand Prix,61,0.782051282051282
-0.5370000000000061,0.6044000000000013,107.606,14.0,13,MEDIUM,NORMAL,1.42,Azerbaijan Grand Prix,14,0.1842105263157894
-1.9440000000000026,-1.8079750000000074,85.468,11.0,11,HARD,CRÍTICO,6.92,Qatar Grand Prix,43,0.5584415584415584
-7.016000000000005,-7.093500000000007,90.922,9.0,2,HARD,ALERTA,4.62,Pre-Season Testing,42,0.8076923076923077
0.5300000000000011,0.6261650000000045,93.862,12.0,19,HARD,ALERTA,4.22,Miami Grand Prix,27,0.4736842105263157
-0.8010000000000019,0.011140000000005727,97.695,10.0,6,MEDIUM,ALERTA,3.97,Bahrain Grand Prix,27,0.3461538461538461
16.07499999999999,6.5724699999999965,92.859,25.0,9,HARD,NORMAL,2.49,Dutch Grand Prix,65,0.9027777777777778
0.05699999999998795,0.8380749999999967,76.841,28.0,6,HARD,CRÍTICO,7.33,Dutch Grand Prix,45,0.625
11.634999999999991,12.079729999999993,90.139,7.0,13,INTERMEDIATE,CRÍTICO,6.5,Canadian Grand Prix,14,0.1971830985915492
-3.3089999999999975,-3.207760000000001,80.953,27.0,11,HARD,NORMAL,2.84,Hungarian Grand Prix,60,0.7792207792207793
-0.6124999999999972,-0.6230900000000034,98.909,37.0,1,HARD,ALERTA,5.01,Singapore Grand Prix,57,0.9193548387096774
-0.7449999999999903,-0.2494099999999969,82.793,10.0,16,MEDIUM,CRÍTICO,6.55,Mexico City Grand Prix,10,0.1282051282051282
-1.9240000000000066,-1.4426450000000028,76.58,21.0,9,HARD,CRÍTICO,7.07,Canadian Grand Prix,35,0.4861111111111111
-2.2920000000000016,-2.1825849999999947,92.073,13.0,3,HARD,CRÍTICO,6.85,Pre-Season Track Session,33,0.4583333333333333
0.2189999999999941,0.19226499999999347,87.631,8.0,7,MEDIUM,CRÍTICO,6.48,Qatar Grand Prix,15,0.1948051948051948
-0.7319999999999993,-0.7880800000000034,100.813,20.0,9,MEDIUM,ALERTA,3.21,United States Grand Prix,20,0.2631578947368421
0.45250000000000057,0.6888649999999983,99.974,10.0,4,MEDIUM,ALERTA,4.3,Singapore Grand Prix,10,0.1612903225806451
0.12299999999999045,0.4057599999999978,112.338,12.0,3,HARD,NORMAL,1.67,Belgian Grand Prix,37,0.5138888888888888
0.06999999999999318,-0.16079000000000745,76.854,39.0,5,SOFT,ALERTA,5.09,Dutch Grand Prix,49,0.6805555555555556
0.3050000000000068,0.4382950000000054,93.637,6.0,16,HARD,ALERTA,3.95,Miami Grand Prix,5,0.087719298245614
8.992500000000007,9.405920000000016,90.457,17.0,11,SOFT,CRÍTICO,6.56,Spanish Grand Prix,26,0.3611111111111111
-2.2409999999999997,-2.917984999999999,81.297,27.0,2,HARD,CRÍTICO,7.12,Mexico City Grand Prix,58,0.7435897435897436
49.45,33.50925999999998,147.579,1.0,17,HARD,ALERTA,4.04,Las Vegas Grand Prix,27,0.54
58.23100000000001,42.57685999999998,142.596,1.0,10,HARD,ALERTA,3.96,Australian Grand Prix,34,0.4533333333333333
1.1744999999999948,1.5102499999999963,98.83,12.0,11,HARD,NORMAL,1.36,Japanese Grand Prix,18,0.2368421052631578
-0.9609999999999985,-0.1252399999999966,97.535,13.0,9,HARD,ALERTA,3.21,Bahrain Grand Prix,41,0.7192982456140351
-5.6000000000000085,-5.172724999999999,92.338,19.0,1,MEDIUM,ALERTA,4.55,Pre-Season Testing,19,0.3653846153846153
2.0860000000000127,5.361775000000003,97.055,10.0,8,MEDIUM,CRÍTICO,5.84,Saudi Arabian Grand Prix,10,0.1428571428571428
2.3669999999999902,1.107999999999997,79.151,9.0,13,HARD,CRÍTICO,6.69,Dutch Grand Prix,27,0.375
0.32200000000000273,0.24629999999999683,98.26,33.0,8,MEDIUM,ALERTA,4.67,Pre-Season Testing,33,0.4285714285714285
1.5949999999999989,1.9698549999999972,103.14,9.0,9,MEDIUM,ALERTA,4.35,United States Grand Prix,9,0.1607142857142857
-0.6795000000000044,-0.2534099999999968,99.067,18.0,1,HARD,NORMAL,2.59,Chinese Grand Prix,41,0.5256410256410257
0.4230000000000018,0.2652500000000042,93.755,12.0,5,MEDIUM,CRÍTICO,6.65,Miami Grand Prix,12,0.1666666666666666
-3.007000000000005,3.1855799999999963,84.405,23.0,9,HARD,CRÍTICO,7.37,Qatar Grand Prix,55,0.7142857142857143
-2.2349999999999994,-1.1086699999999998,76.866,13.0,15,MEDIUM,ALERTA,4.31,Monaco Grand Prix,70,0.9210526315789472
-0.6895000000000095,-0.6262900000000022,98.832,30.0,7,HARD,ALERTA,5.04,Singapore Grand Prix,50,0.8064516129032258
0.9140000000000015,1.5055900000000038,83.041,26.0,11,HARD,CRÍTICO,7.06,Emilia Romagna Grand Prix,26,0.3421052631578947
-1.8480000000000132,-1.800720000000008,92.329,13.0,16,SOFT,ALERTA,5.07,British Grand Prix,46,0.8846153846153846
-3.463000000000008,-3.3708550000000024,98.082,19.0,2,HARD,ALERTA,4.17,United States Grand Prix,40,0.5128205128205128
-0.4620000000000033,-0.38179000000000246,89.431,12.0,6,HARD,ALERTA,3.16,Abu Dhabi Grand Prix,26,0.3421052631578947
-0.06199999999999761,0.9879100000000026,71.011,2.0,16,HARD,CRÍTICO,6.44,Austrian Grand Prix,23,0.2987012987012987
0.7830000000000013,0.8044800000000071,94.115,4.0,13,HARD,ALERTA,3.71,Miami Grand Prix,4,0.0701754385964912
14.221000000000004,15.204679999999989,93.322,13.0,8,INTERMEDIATE,CRÍTICO,5.72,Monaco Grand Prix,68,0.8717948717948718
-2.8215000000000146,-2.1241600000000065,100.654,21.0,1,MEDIUM,ALERTA,4.88,Pre-Season Test,56,0.7777777777777778
17.930499999999995,16.104294999999993,115.586,1.0,10,HARD,NORMAL,1.26,Japanese Grand Prix,26,0.3376623376623376
-2.171999999999997,-2.0875199999999903,68.901,12.0,10,MEDIUM,ALERTA,5.08,Austrian Grand Prix,66,0.9295774647887324
-0.13949999999999818,0.05024500000000231,99.607,20.0,3,HARD,NORMAL,2.0,Chinese Grand Prix,43,0.5972222222222222
-1.6069999999999993,-1.5232749999999995,96.331,19.0,6,HARD,NORMAL,1.84,Pre-Season Testing,44,0.5866666666666667
-0.6149999999999949,-0.6011199999999947,81.512,43.0,9,MEDIUM,CRÍTICO,6.18,Emilia Romagna Grand Prix,59,0.8194444444444444
-3.201999999999998,-2.5739949999999965,73.52,10.0,3,MEDIUM,CRÍTICO,7.05,São Paulo Grand Prix,55,0.7236842105263158
0.7190000000000083,0.812830000000001,82.846,26.0,7,HARD,CRÍTICO,7.08,Emilia Romagna Grand Prix,26,0.3333333333333333
22.474999999999994,26.48197,112.368,1.0,16,SOFT,ALERTA,3.95,Abu Dhabi Grand Prix,31,0.4366197183098591
-1.7219999999999942,-1.0092599999999932,93.247,26.0,7,HARD,NORMAL,2.04,Saudi Arabian Grand Prix,42,0.5833333333333334
2.6030000000000086,5.374379999999999,86.968,4.0,19,HARD,CRÍTICO,6.4,Australian Grand Prix,8,0.1111111111111111
1.3060000000000116,1.588980000000002,99.802,12.0,10,SOFT,ALERTA,4.61,Bahrain Grand Prix,23,0.4035087719298245
5.978000000000009,6.288350000000003,90.343,15.0,3,INTERMEDIATE,ALERTA,4.3,Australian Grand Prix,15,0.1923076923076923
-2.674999999999997,-1.9967650000000023,109.54,3.0,12,MEDIUM,NORMAL,1.18,Belgian Grand Prix,16,0.2105263157894736
-2.0289999999999964,-2.2279899999999984,77.072,77.0,3,HARD,CRÍTICO,5.2,Monaco Grand Prix,78,1.0
0.08849999999999625,-0.007319999999999851,97.744,21.0,2,MEDIUM,NORMAL,1.48,Japanese Grand Prix,22,0.282051282051282
1.8659999999999997,1.9566499999999973,103.411,11.0,13,HARD,ALERTA,4.74,United States Grand Prix,11,0.1964285714285714
0.7590000000000003,0.2977700000000014,99.255,2.0,20,HARD,ALERTA,3.68,Bahrain Grand Prix,15,0.1973684210526315
0.4989999999999952,0.44050999999999674,112.714,12.0,2,SOFT,ALERTA,4.63,Belgian Grand Prix,12,0.2727272727272727
-0.9320000000000022,-0.6433200000000013,83.33,17.0,8,MEDIUM,NORMAL,1.49,Hungarian Grand Prix,16,0.2105263157894736
0.22799999999999443,0.2658399999999928,77.012,11.0,15,MEDIUM,CRÍTICO,6.51,Dutch Grand Prix,11,0.1527777777777778
8.677000000000007,8.558860000000001,93.042,20.0,17,INTERMEDIATE,ALERTA,4.57,Australian Grand Prix,24,0.3157894736842105
-0.9604999999999961,-1.0014700000000025,85.132,6.0,12,HARD,NORMAL,1.29,Italian Grand Prix,23,0.2987012987012987
-0.4509999999999934,-0.03231999999999232,83.914,25.0,11,HARD,ALERTA,4.5,Australian Grand Prix,47,0.6714285714285714
-0.4099999999999966,-0.4411299999999993,89.483,19.0,19,MEDIUM,NORMAL,2.87,Abu Dhabi Grand Prix,56,0.7777777777777778
-4.3500000000000085,-4.134215000000003,83.062,6.0,2,HARD,CRÍTICO,6.85,Qatar Grand Prix,48,0.6153846153846154
0.6979999999999933,0.870299999999999,102.243,12.0,9,HARD,ALERTA,4.9,United States Grand Prix,29,0.5178571428571429
-0.6799999999999926,-0.6854299999999967,97.816,22.0,8,HARD,ALERTA,5.04,Bahrain Grand Prix,51,0.8947368421052632
-0.0049999999999954525,-0.03549499999999824,79.096,37.0,12,MEDIUM,ALERTA,4.67,Monaco Grand Prix,37,0.4805194805194805
1.4055000000000035,1.5615499999999987,87.498,18.0,3,MEDIUM,ALERTA,4.88,Italian Grand Prix,18,0.3529411764705882
-1.6229999999999905,-1.6606549999999958,81.915,19.0,16,MEDIUM,ALERTA,4.86,Mexico City Grand Prix,62,0.8611111111111112
-0.1389999999999958,0.26341000000000503,81.988,50.0,10,HARD,CRÍTICO,7.48,Emilia Romagna Grand Prix,62,0.8051948051948052
-3.477000000000004,-3.349430000000006,83.935,17.0,3,HARD,NORMAL,2.0,Qatar Grand Prix,49,0.6447368421052632
10.578999999999994,10.060229999999988,122.794,7.0,13,INTERMEDIATE,ALERTA,3.91,Belgian Grand Prix,7,0.0972222222222222
14.313000000000002,17.906279999999988,93.414,16.0,18,HARD,CRÍTICO,6.81,Monaco Grand Prix,18,0.2535211267605634
-1.1110000000000042,-0.7580800000000063,77.393,11.0,3,MEDIUM,ALERTA,4.86,Canadian Grand Prix,11,0.1571428571428571
2.576999999999998,3.484565000000007,101.073,15.0,10,SOFT,NORMAL,1.43,Bahrain Grand Prix,12,0.1714285714285714
-0.41199999999999193,3.9440800000000014,94.557,5.0,4,MEDIUM,CRÍTICO,5.48,Saudi Arabian Grand Prix,5,0.0641025641025641
12.968000000000004,14.455829999999992,92.069,19.0,6,WET,NORMAL,1.67,Monaco Grand Prix,19,0.2638888888888889
-0.22399999999998954,2.271415000000002,84.141,8.0,11,HARD,CRÍTICO,6.5,Australian Grand Prix,15,0.1923076923076923
10.193000000000012,8.980930000000006,86.915,6.0,15,INTERMEDIATE,CRÍTICO,6.42,São Paulo Grand Prix,6,0.0769230769230769
-1.3289999999999935,-1.181489999999994,80.798,24.0,3,HARD,CRÍTICO,6.99,Emilia Romagna Grand Prix,49,0.6282051282051282
-1.9035000000000082,-1.9828750000000048,97.618,12.0,5,MEDIUM,CRÍTICO,6.68,Singapore Grand Prix,12,0.1538461538461538
-3.2464999999999975,-3.0393650000000036,96.275,14.0,1,HARD,CRÍTICO,6.81,Singapore Grand Prix,44,0.5641025641025641
-0.8969999999999914,-1.1974099999999963,97.599,2.0,18,HARD,NORMAL,1.16,Bahrain Grand Prix,12,0.1690140845070422
-0.597999999999999,0.6161799999999955,97.531,9.0,14,HARD,CRÍTICO,5.54,Las Vegas Grand Prix,32,0.4210526315789473
-1.2249999999999943,-0.6611299999999958,98.658,13.0,1,MEDIUM,NORMAL,1.45,French Grand Prix,13,0.1805555555555555
0.6750000000000114,0.4932050000000045,95.644,32.0,17,HARD,ALERTA,4.55,Saudi Arabian Grand Prix,33,0.66
7.061999999999998,5.224679999999996,119.277,16.0,10,MEDIUM,NORMAL,3.03,Belgian Grand Prix,23,0.5227272727272727
-1.6550000000000011,-1.4181000000000006,88.238,9.0,10,HARD,CRÍTICO,6.89,Abu Dhabi Grand Prix,45,0.5921052631578947
-3.609499999999997,-3.316690000000002,96.137,28.0,5,HARD,ALERTA,4.65,Chinese Grand Prix,41,0.5256410256410257
0.5390000000000015,0.5345600000000048,71.612,7.0,13,MEDIUM,CRÍTICO,6.39,Austrian Grand Prix,6,0.0789473684210526
-4.141999999999996,-3.913554999999996,80.223,7.0,4,HARD,CRÍTICO,6.82,Australian Grand Prix,45,0.5769230769230769
-1.429000000000002,-0.5402899999999926,80.698,11.0,7,HARD,CRÍTICO,6.69,Emilia Romagna Grand Prix,24,0.3076923076923077
1.1430000000000007,0.9340999999999993,85.405,21.0,5,HARD,ALERTA,4.52,Hungarian Grand Prix,21,0.3
-0.5230000000000103,1.4193199999999957,76.261,11.0,13,HARD,CRÍTICO,6.97,Dutch Grand Prix,42,0.5833333333333334
-1.6020000000000039,1.9368199999999944,75.182,2.0,12,SOFT,CRÍTICO,6.83,Dutch Grand Prix,47,0.6527777777777778
